"X10RR[1,3]","X10RR[3,3]",Delta_chisquare
0.1000000000000032,-2.6999999999999993,86.284038281048
0.1000000000000032,-2.599999999999999,67.41141502644794
0.1000000000000032,-2.499999999999999,52.48049964323881
0.1000000000000032,-2.399999999999999,40.72194809707782
0.1000000000000032,-2.299999999999999,31.501775665734307
0.1000000000000032,-2.199999999999999,24.301061269281867
0.1000000000000032,-2.0999999999999988,18.698046112297128
0.1000000000000032,-1.9999999999999987,14.35243089839927
0.1000000000000032,-1.8999999999999986,10.991684206813353
0.1000000000000032,-1.7999999999999985,8.399182949987114
0.1000000000000032,-1.6999999999999984,6.404014160638418
0.1000000000000032,1.7000000000000046,6.404014160638532
0.1000000000000032,1.8000000000000047,8.399182949987257
0.1000000000000032,1.9000000000000048,10.991684206813552
0.1000000000000032,2.000000000000005,14.352430898399497
0.1000000000000032,2.100000000000005,18.69804611229744
0.1000000000000032,2.200000000000005,24.301061269282265
0.1000000000000032,2.300000000000005,31.501775665734804
0.1000000000000032,2.4000000000000052,40.721948097078474
0.1000000000000032,2.5000000000000053,52.48049964323963
0.1000000000000032,2.6000000000000054,67.41141502644899
0.1000000000000032,2.7000000000000055,86.2840382810493
0.1000000000000032,2.8000000000000056,110.02596680432171
0.1000000000000032,2.9000000000000057,139.74875618669054
0.1000000000000032,3.0000000000000058,176.7766565490142
0.1000000000000032,3.100000000000006,222.67860944401644
0.1000000000000032,3.200000000000006,279.30374270826155
0.1000000000000032,3.300000000000006,348.8206089804207
0.1000000000000032,3.400000000000006,433.7604219309295
0.2000000000000033,-3.5,542.4929873127605
0.2000000000000033,-3.4,438.817309331582
0.2000000000000033,-3.3,353.5232004424201
0.2000000000000033,-3.1999999999999997,283.66871769452314
0.2000000000000033,-3.0999999999999996,226.7220925570238
0.2000000000000033,-2.9999999999999996,180.5142346034482
0.2000000000000033,-2.8999999999999995,143.19549528205792
0.2000000000000033,-2.7999999999999994,113.19642939758364
0.2000000000000033,-2.6999999999999993,89.19230025925015
0.2000000000000033,-2.599999999999999,70.07108277934495
0.2000000000000033,-2.499999999999999,54.904727135927295
0.2000000000000033,-2.399999999999999,42.923453942623645
0.2000000000000033,-2.299999999999999,33.49286019780104
0.2000000000000033,-2.199999999999999,26.0936236147596
0.2000000000000033,-2.0999999999999988,20.30360126393102
0.2000000000000033,-1.9999999999999987,15.782126787418271
0.2000000000000033,-1.8999999999999986,12.25631877555886
0.2000000000000033,-1.7999999999999985,9.509221224541584
0.2000000000000033,-1.6999999999999984,7.369605323454074
0.2000000000000033,1.7000000000000046,7.369605323454202
0.2000000000000033,1.8000000000000047,9.509221224541726
0.2000000000000033,1.9000000000000048,12.256318775559045
0.2000000000000033,2.000000000000005,15.782126787418527
0.2000000000000033,2.100000000000005,20.30360126393135
0.2000000000000033,2.200000000000005,26.09362361476
0.2000000000000033,2.300000000000005,33.492860197801555
0.2000000000000033,2.4000000000000052,42.9234539426243
0.2000000000000033,2.5000000000000053,54.904727135928134
0.2000000000000033,2.6000000000000054,70.071082779346
0.2000000000000033,2.7000000000000055,89.19230025925151
0.2000000000000033,2.8000000000000056,113.19642939758532
0.2000000000000033,2.9000000000000057,143.19549528206
0.2000000000000033,3.0000000000000058,180.51423460345077
0.2000000000000033,3.100000000000006,226.722092557027
0.2000000000000033,3.200000000000006,283.66871769452706
0.2000000000000033,3.300000000000006,353.5232004424249
0.2000000000000033,3.400000000000006,438.8173093315878
0.3000000000000034,-3.5,554.4708153517893
0.3000000000000034,-3.4,449.86424235842793
0.3000000000000034,-3.3,363.6943091892705
0.3000000000000034,-3.1999999999999997,293.0165945169712
0.3000000000000034,-3.0999999999999996,235.29692541545973
0.3000000000000034,-2.9999999999999996,188.36388104444933
0.3000000000000034,-2.8999999999999995,150.36555641978052
0.3000000000000034,-2.7999999999999994,119.73032389515333
0.3000000000000034,-2.6999999999999993,95.13133831015276
0.3000000000000034,-2.599999999999999,75.45454008881745
0.3000000000000034,-2.499999999999999,59.76991890234881
0.3000000000000034,-2.399999999999999,47.30580883890605
0.3000000000000034,-2.299999999999999,37.42599435278003
0.3000000000000034,-2.199999999999999,29.609414594585452
0.3000000000000034,-2.0999999999999988,23.432262053459517
0.3000000000000034,-1.9999999999999987,18.55227977160154
0.3000000000000034,-1.8999999999999986,14.695069720836237
0.3000000000000034,-1.7999999999999985,11.642233260230519
0.3000000000000034,-1.6999999999999984,9.221172923140962
0.3000000000000034,-1.5999999999999983,7.296393111416982
0.3000000000000034,1.6000000000000045,7.296393111417082
0.3000000000000034,1.7000000000000046,9.221172923141104
0.3000000000000034,1.8000000000000047,11.64223326023069
0.3000000000000034,1.9000000000000048,14.69506972083645
0.3000000000000034,2.000000000000005,18.55227977160181
0.3000000000000034,2.100000000000005,23.43226205345986
0.3000000000000034,2.200000000000005,29.60941459458588
0.3000000000000034,2.300000000000005,37.42599435278057
0.3000000000000034,2.4000000000000052,47.30580883890676
0.3000000000000034,2.5000000000000053,59.76991890234968
0.3000000000000034,2.6000000000000054,75.45454008881856
0.3000000000000034,2.7000000000000055,95.13133831015415
0.3000000000000034,2.8000000000000056,119.73032389515504
0.3000000000000034,2.9000000000000057,150.36555641978262
0.3000000000000034,3.0000000000000058,188.36388104445197
0.3000000000000034,3.100000000000006,235.2969254154629
0.3000000000000034,3.200000000000006,293.01659451697526
0.3000000000000034,3.300000000000006,363.69430918927543
0.3000000000000034,3.400000000000006,449.86424235843384
0.40000000000000346,-3.5,577.3932489471827
0.40000000000000346,-3.4,470.82895908238555
0.40000000000000346,-3.3,382.8336767185333
0.40000000000000346,-3.1999999999999997,310.4563079759116
0.40000000000000346,-3.0999999999999996,251.15620655674894
0.40000000000000346,-2.9999999999999996,202.75567742972572
0.40000000000000346,-2.8999999999999995,163.39674060031695
0.40000000000000346,-2.7999999999999994,131.50189259252485
0.40000000000000346,-2.6999999999999993,105.73861159690449
0.40000000000000346,-2.599999999999999,84.98736056913214
0.40000000000000346,-2.499999999999999,68.31285089271464
0.40000000000000346,-2.399999999999999,54.938337548784425
0.40000000000000346,-2.299999999999999,44.22272506527313
0.40000000000000346,-2.199999999999999,35.640271847104124
0.40000000000000346,-2.0999999999999988,28.76268881839085
0.40000000000000346,-1.9999999999999987,23.243436636976675
0.40000000000000346,-1.8999999999999986,18.804034070998078
0.40000000000000346,-1.7999999999999985,15.222198456501424
0.40000000000000346,-1.6999999999999984,12.321647484490462
0.40000000000000346,-1.5999999999999983,9.96339989512952
0.40000000000000346,-1.4999999999999982,8.038420986174323
0.40000000000000346,-1.3999999999999981,6.461467172050284
0.40000000000000346,1.4000000000000044,6.461467172050369
0.40000000000000346,1.5000000000000044,8.038420986174422
0.40000000000000346,1.6000000000000045,9.963399895129662
0.40000000000000346,1.7000000000000046,12.321647484490619
0.40000000000000346,1.8000000000000047,15.222198456501623
0.40000000000000346,1.9000000000000048,18.804034070998334
0.40000000000000346,2.000000000000005,23.243436636976988
0.40000000000000346,2.100000000000005,28.76268881839122
0.40000000000000346,2.200000000000005,35.64027184710459
0.40000000000000346,2.300000000000005,44.22272506527373
0.40000000000000346,2.4000000000000052,54.938337548785164
0.40000000000000346,2.5000000000000053,68.31285089271557
0.40000000000000346,2.6000000000000054,84.98736056913327
0.40000000000000346,2.7000000000000055,105.73861159690591
0.40000000000000346,2.8000000000000056,131.50189259252664
0.40000000000000346,2.9000000000000057,163.39674060031913
0.40000000000000346,3.0000000000000058,202.75567742972845
0.40000000000000346,3.100000000000006,251.15620655675224
0.40000000000000346,3.200000000000006,310.45630797591565
0.40000000000000346,3.300000000000006,382.83367671853836
0.40000000000000346,3.400000000000006,470.8289590823916
0.5000000000000036,-3.5,617.4450974249619
0.5000000000000036,-3.4,507.24180497509604
0.5000000000000036,-3.3,415.8724532991484
0.5000000000000036,-3.1999999999999997,340.3718789641246
0.5000000000000036,-3.0999999999999996,278.1857861056385
0.5000000000000036,-2.9999999999999996,227.12325011242024
0.5000000000000036,-2.8999999999999995,185.31348139666
0.5000000000000036,-2.7999999999999994,151.16658687574034
0.5000000000000036,-2.6999999999999993,123.33807512026144
0.5000000000000036,-2.599999999999999,100.69685945261014
0.5000000000000036,-2.499999999999999,82.29652160966862
0.5000000000000036,-2.399999999999999,67.34960691260977
0.5000000000000036,-2.299999999999999,55.20473021607095
0.5000000000000036,-2.199999999999999,45.32628023834611
0.5000000000000036,-2.0999999999999988,37.27651820358452
0.5000000000000036,-1.9999999999999987,30.699875056330363
0.5000000000000036,-1.8999999999999986,25.309259838085985
0.5000000000000036,-1.7999999999999985,20.874200144928757
0.5000000000000036,-1.6999999999999984,17.210643914558524
0.5000000000000036,-1.5999999999999983,14.17226012050073
0.5000000000000036,-1.4999999999999982,11.64308428053733
0.5000000000000036,-1.3999999999999981,9.531363015785026
0.5000000000000036,-1.299999999999998,7.764460226188298
0.5000000000000036,-1.199999999999998,6.284695777541295
0.5000000000000036,1.2000000000000042,6.28469577754138
0.5000000000000036,1.3000000000000043,7.7644602261883975
0.5000000000000036,1.4000000000000044,9.53136301578514
0.5000000000000036,1.5000000000000044,11.643084280537472
0.5000000000000036,1.6000000000000045,14.172260120500916
0.5000000000000036,1.7000000000000046,17.210643914558737
0.5000000000000036,1.8000000000000047,20.874200144929013
0.5000000000000036,1.9000000000000048,25.309259838086298
0.5000000000000036,2.000000000000005,30.699875056330733
0.5000000000000036,2.100000000000005,37.27651820358498
0.5000000000000036,2.200000000000005,45.326280238346676
0.5000000000000036,2.300000000000005,55.20473021607162
0.5000000000000036,2.4000000000000052,67.34960691261062
0.5000000000000036,2.5000000000000053,82.29652160966961
0.5000000000000036,2.6000000000000054,100.69685945261136
0.5000000000000036,2.7000000000000055,123.338075120263
0.5000000000000036,2.8000000000000056,151.16658687574224
0.5000000000000036,2.9000000000000057,185.31348139666235
0.5000000000000036,3.0000000000000058,227.12325011242314
0.5000000000000036,3.100000000000006,278.18578610564197
0.5000000000000036,3.200000000000006,340.37187896412894
0.5000000000000036,3.300000000000006,415.87245329915356
0.5000000000000036,3.400000000000006,507.2418049751022
0.6000000000000036,-3.5,682.7078749416382
0.6000000000000036,-3.4,566.34284066601
0.6000000000000036,-3.3,469.280305728522
0.6000000000000036,-3.1999999999999997,388.5295222239551
0.6000000000000036,-3.0999999999999996,321.51137353128667
0.6000000000000036,-2.9999999999999996,266.0108779982001
0.6000000000000036,-2.8999999999999995,220.13395271142707
0.6000000000000036,-2.7999999999999994,182.26817497848043
0.6000000000000036,-2.6999999999999993,151.0472874756797
0.6000000000000036,-2.599999999999999,125.31920134671964
0.6000000000000036,-2.499999999999999,104.11725986537931
0.6000000000000036,-2.399999999999999,86.63453360531724
0.6000000000000036,-2.299999999999999,72.20092638924515
0.6000000000000036,-2.199999999999999,60.26287961912022
0.6000000000000036,-2.0999999999999988,50.36547091834371
0.6000000000000036,-1.9999999999999987,42.136711346300594
0.6000000000000036,-1.8999999999999986,35.27385377492289
0.6000000000000036,-1.7999999999999985,29.53153334630634
0.6000000000000036,-1.6999999999999984,24.711569259757987
0.6000000000000036,-1.5999999999999983,20.65426546599931
0.6000000000000036,-1.4999999999999982,17.23105617559704
0.6000000000000036,-1.3999999999999981,14.338350418041522
0.6000000000000036,-1.299999999999998,11.892438217239608
0.6000000000000036,-1.199999999999998,9.825329278536692
0.6000000000000036,-1.0999999999999979,8.08140341172976
0.6000000000000036,-0.9999999999999978,6.614760243881243
0.6000000000000036,1.000000000000004,6.614760243881314
0.6000000000000036,1.100000000000004,8.081403411729859
0.6000000000000036,1.2000000000000042,9.825329278536806
0.6000000000000036,1.3000000000000043,11.89243821723975
0.6000000000000036,1.4000000000000044,14.338350418041678
0.6000000000000036,1.5000000000000044,17.231056175597224
0.6000000000000036,1.6000000000000045,20.65426546599955
0.6000000000000036,1.7000000000000046,24.71156925975827
0.6000000000000036,1.8000000000000047,29.531533346306666
0.6000000000000036,1.9000000000000048,35.273853774923275
0.6000000000000036,2.000000000000005,42.13671134630106
0.6000000000000036,2.100000000000005,50.365470918344265
0.6000000000000036,2.200000000000005,60.2628796191209
0.6000000000000036,2.300000000000005,72.20092638924598
0.6000000000000036,2.4000000000000052,86.63453360531824
0.6000000000000036,2.5000000000000053,104.1172598653805
0.6000000000000036,2.6000000000000054,125.31920134672109
0.6000000000000036,2.7000000000000055,151.04728747568146
0.6000000000000036,2.8000000000000056,182.26817497848256
0.6000000000000036,2.9000000000000057,220.13395271142969
0.6000000000000036,3.0000000000000058,266.0108779982032
0.6000000000000036,3.100000000000006,321.5113735312905
0.6000000000000036,3.200000000000006,388.52952222395965
0.6000000000000036,3.300000000000006,469.2803057285277
0.6000000000000036,3.400000000000006,566.3428406660166
0.7000000000000037,-3.5,783.405504150109
0.7000000000000037,-3.4,657.3275456082854
0.7000000000000037,-3.3,551.3111209984245
0.7000000000000037,-3.1999999999999997,462.3233500132082
0.7000000000000037,-3.0999999999999996,387.74424131316016
0.7000000000000037,-2.9999999999999996,325.31919621115384
0.7000000000000037,-2.8999999999999995,273.11577244275645
0.7000000000000037,-2.7999999999999994,229.48444564796074
0.7000000000000037,-2.6999999999999993,193.02311451921122
0.7000000000000037,-2.599999999999999,162.54510389997208
0.7000000000000037,-2.499999999999999,137.0504284474366
0.7000000000000037,-2.399999999999999,115.70008780232237
0.7000000000000037,-2.299999999999999,97.79317253804481
0.7000000000000037,-2.199999999999999,82.74656849090968
0.7000000000000037,-2.0999999999999988,70.07705540231149
0.7000000000000037,-1.9999999999999987,59.38560413327314
0.7000000000000037,-1.8999999999999986,50.343685041009444
0.7000000000000037,-1.7999999999999985,42.6814084365436
0.7000000000000037,-1.6999999999999984,36.17732637175492
0.7000000000000037,-1.5999999999999983,30.6497333335818
0.7000000000000037,-1.4999999999999982,25.949311752452722
0.7000000000000037,-1.3999999999999981,21.952976561364487
0.7000000000000037,-1.299999999999998,18.558781371375154
0.7000000000000037,-1.199999999999998,15.681757158626048
0.7000000000000037,-1.0999999999999979,13.25056268735488
0.7000000000000037,-0.9999999999999978,11.204834222709486
0.7000000000000037,-0.8999999999999977,9.4931304165191
0.7000000000000037,-0.7999999999999976,8.071376578527328
0.7000000000000037,-0.6999999999999975,6.9017208749389525
0.7000000000000037,0.7000000000000037,6.9017208749390235
0.7000000000000037,0.8000000000000038,8.071376578527413
0.7000000000000037,0.9000000000000039,9.4931304165192
0.7000000000000037,1.000000000000004,11.2048342227096
0.7000000000000037,1.100000000000004,13.250562687355007
0.7000000000000037,1.2000000000000042,15.681757158626205
0.7000000000000037,1.3000000000000043,18.558781371375353
0.7000000000000037,1.4000000000000044,21.952976561364714
0.7000000000000037,1.5000000000000044,25.949311752452992
0.7000000000000037,1.6000000000000045,30.649733333582127
0.7000000000000037,1.7000000000000046,36.17732637175529
0.7000000000000037,1.8000000000000047,42.68140843654404
0.7000000000000037,1.9000000000000048,50.343685041009955
0.7000000000000037,2.000000000000005,59.38560413327375
0.7000000000000037,2.100000000000005,70.0770554023122
0.7000000000000037,2.200000000000005,82.74656849091053
0.7000000000000037,2.300000000000005,97.79317253804584
0.7000000000000037,2.4000000000000052,115.7000878023236
0.7000000000000037,2.5000000000000053,137.05042844743804
0.7000000000000037,2.6000000000000054,162.5451038999738
0.7000000000000037,2.7000000000000055,193.02311451921327
0.7000000000000037,2.8000000000000056,229.48444564796324
0.7000000000000037,2.9000000000000057,273.11577244275935
0.7000000000000037,3.0000000000000058,325.3191962111574
0.7000000000000037,3.100000000000006,387.7442413131644
0.7000000000000037,3.200000000000006,462.3233500132134
0.7000000000000037,3.300000000000006,551.3111209984306
0.7000000000000037,3.400000000000006,657.3275456082927
0.8000000000000038,-3.5,932.369611043727
0.8000000000000038,-3.4,791.8121129228543
0.8000000000000038,-3.3,672.4683011390571
0.8000000000000038,-3.1999999999999997,571.2406669492186
0.8000000000000038,-3.0999999999999996,485.446519785102
0.8000000000000038,-2.9999999999999996,412.77049093785973
0.8000000000000038,-2.8999999999999995,351.2212973283766
0.8000000000000038,-2.7999999999999994,299.09250298900133
0.8000000000000038,-2.6999999999999993,254.92702421157372
0.8000000000000038,-2.599999999999999,217.48513264599154
0.8000000000000038,-2.499999999999999,185.7157189629208
0.8000000000000038,-2.399999999999999,158.73058802359034
0.8000000000000038,-2.299999999999999,135.78156482896574
0.8000000000000038,-2.199999999999999,116.24019884994163
0.8000000000000038,-2.0999999999999988,99.57986266954018
0.8000000000000038,-1.9999999999999987,85.36004919745073
0.8000000000000038,-1.8999999999999986,73.21268004659325
0.8000000000000038,-1.7999999999999985,62.83024599073497
0.8000000000000038,-1.6999999999999984,53.95560875153786
0.8000000000000038,-1.5999999999999983,46.37330169276189
0.8000000000000038,-1.4999999999999982,39.9021753286958
0.8000000000000038,-1.3999999999999981,34.389241883235435
0.8000000000000038,-1.299999999999998,29.704581465376698
0.8000000000000038,-1.199999999999998,25.73718075623747
0.8000000000000038,-1.0999999999999979,22.391583432070867
0.8000000000000038,-0.9999999999999978,19.585239877078855
0.8000000000000038,-0.8999999999999977,17.24645206918354
0.8000000000000038,-0.7999999999999976,15.312817851260228
0.8000000000000038,-0.6999999999999975,13.730087129684144
0.8000000000000038,-0.5999999999999974,12.451350871390026
0.8000000000000038,-0.49999999999999734,11.43649209999132
0.8000000000000038,-0.39999999999999725,10.65183642085308
0.8000000000000038,-0.29999999999999716,10.069947934360307
0.8000000000000038,-0.19999999999999707,9.669524725970398
0.8000000000000038,-0.09999999999999698,9.435356450986724
0.8000000000000038,3.1086244689504383e-15,9.35831486133683
0.8000000000000038,0.1000000000000032,9.435356450986738
0.8000000000000038,0.2000000000000033,9.669524725970412
0.8000000000000038,0.3000000000000034,10.069947934360336
0.8000000000000038,0.40000000000000346,10.651836420853137
0.8000000000000038,0.5000000000000036,11.436492099991376
0.8000000000000038,0.6000000000000036,12.451350871390098
0.8000000000000038,0.7000000000000037,13.730087129684243
0.8000000000000038,0.8000000000000038,15.312817851260341
0.8000000000000038,0.9000000000000039,17.24645206918367
0.8000000000000038,1.000000000000004,19.58523987707901
0.8000000000000038,1.100000000000004,22.39158343207105
0.8000000000000038,1.2000000000000042,25.7371807562377
0.8000000000000038,1.3000000000000043,29.704581465376968
0.8000000000000038,1.4000000000000044,34.38924188323575
0.8000000000000038,1.5000000000000044,39.90217532869617
0.8000000000000038,1.6000000000000045,46.37330169276233
0.8000000000000038,1.7000000000000046,53.95560875153837
0.8000000000000038,1.8000000000000047,62.83024599073557
0.8000000000000038,1.9000000000000048,73.21268004659396
0.8000000000000038,2.000000000000005,85.36004919745153
0.8000000000000038,2.100000000000005,99.57986266954111
0.8000000000000038,2.200000000000005,116.24019884994271
0.8000000000000038,2.300000000000005,135.78156482896705
0.8000000000000038,2.4000000000000052,158.73058802359188
0.8000000000000038,2.5000000000000053,185.7157189629226
0.8000000000000038,2.6000000000000054,217.4851326459937
0.8000000000000038,2.7000000000000055,254.92702421157622
0.8000000000000038,2.8000000000000056,299.09250298900434
0.8000000000000038,2.9000000000000057,351.22129732838
0.8000000000000038,3.0000000000000058,412.7704909378639
0.8000000000000038,3.100000000000006,485.4465197851069
0.8000000000000038,3.200000000000006,571.2406669492245
0.8000000000000038,3.300000000000006,672.4683011390641
0.8000000000000038,3.400000000000006,791.8121129228623
0.9000000000000039,-3.5,1145.8234051966597
0.9000000000000039,-3.4,984.6173296387844
0.9000000000000039,-3.3,846.2886434594138
0.9000000000000039,-3.1999999999999997,727.6458502492101
0.9000000000000039,-3.0999999999999996,625.9150773756926
0.9000000000000039,-2.9999999999999996,538.6925796677465
0.9000000000000039,-2.8999999999999995,463.90150318596574
0.9000000000000039,-2.7999999999999994,399.7526467043861
0.9000000000000039,-2.6999999999999993,344.7089668585097
0.9000000000000039,-2.599999999999999,297.4535812438742
0.9000000000000039,-2.499999999999999,256.86103207876226
0.9000000000000039,-2.399999999999999,221.97158137399578
0.9000000000000039,-2.299999999999999,191.96831688211014
0.9000000000000039,-2.199999999999999,166.15685642754673
0.9000000000000039,-2.0999999999999988,143.94744654885113
0.9000000000000039,-1.9999999999999987,124.83925971321281
0.9000000000000039,-1.8999999999999986,108.40670269302868
0.9000000000000039,-1.7999999999999985,94.2875570235195
0.9000000000000039,-1.6999999999999984,82.17278078977765
0.9000000000000039,-1.5999999999999983,71.79780932097017
0.9000000000000039,-1.4999999999999982,62.93520069876964
0.9000000000000039,-1.3999999999999981,55.38848031643247
0.9000000000000039,-1.299999999999998,48.98704705429186
0.9000000000000039,-1.199999999999998,43.58201196677974
0.9000000000000039,-1.0999999999999979,39.04284870544
0.9000000000000039,-0.9999999999999978,35.25474323174213
0.9000000000000039,-0.8999999999999977,32.1165387028525
0.9000000000000039,-0.7999999999999976,29.539179742867397
0.9000000000000039,-0.6999999999999975,27.444568641359787
0.9000000000000039,-0.5999999999999974,25.764754350438842
0.9000000000000039,-0.49999999999999734,24.441383480869256
0.9000000000000039,-0.39999999999999725,23.42535082714401
0.9000000000000039,-0.29999999999999716,22.67659528075277
0.9000000000000039,-0.19999999999999707,22.1639953202344
0.9000000000000039,-0.09999999999999698,21.86532659595037
0.9000000000000039,3.1086244689504383e-15,21.767252456863154
0.9000000000000039,0.1000000000000032,21.8653265959504
0.9000000000000039,0.2000000000000033,22.163995320234413
0.9000000000000039,0.3000000000000034,22.676595280752828
0.9000000000000039,0.40000000000000346,23.425350827144065
0.9000000000000039,0.5000000000000036,24.441383480869327
0.9000000000000039,0.6000000000000036,25.764754350438942
0.9000000000000039,0.7000000000000037,27.4445686413599
0.9000000000000039,0.8000000000000038,29.53917974286754
0.9000000000000039,0.9000000000000039,32.11653870285267
0.9000000000000039,1.000000000000004,35.254743231742346
0.9000000000000039,1.100000000000004,39.04284870544027
0.9000000000000039,1.2000000000000042,43.58201196678005
0.9000000000000039,1.3000000000000043,48.987047054292226
0.9000000000000039,1.4000000000000044,55.388480316432926
0.9000000000000039,1.5000000000000044,62.93520069877015
0.9000000000000039,1.6000000000000045,71.79780932097077
0.9000000000000039,1.7000000000000046,82.17278078977836
0.9000000000000039,1.8000000000000047,94.28755702352032
0.9000000000000039,1.9000000000000048,108.40670269302962
0.9000000000000039,2.000000000000005,124.83925971321395
0.9000000000000039,2.100000000000005,143.9474465488524
0.9000000000000039,2.200000000000005,166.1568564275482
0.9000000000000039,2.300000000000005,191.96831688211188
0.9000000000000039,2.4000000000000052,221.97158137399782
0.9000000000000039,2.5000000000000053,256.86103207876465
0.9000000000000039,2.6000000000000054,297.453581243877
0.9000000000000039,2.7000000000000055,344.7089668585129
0.9000000000000039,2.8000000000000056,399.75264670438975
0.9000000000000039,2.9000000000000057,463.90150318597006
0.9000000000000039,3.0000000000000058,538.6925796677515
0.9000000000000039,3.100000000000006,625.9150773756985
0.9000000000000039,3.200000000000006,727.6458502492169
0.9000000000000039,3.300000000000006,846.288643459422
0.9000000000000039,3.400000000000006,984.6173296387938
1.000000000000004,-3.5,1444.6011385674076
1.000000000000004,-3.4,1254.9880354967959
1.000000000000004,-3.3,1090.5617993507972
1.000000000000004,-3.1999999999999997,947.9998085338129
1.000000000000004,-3.0999999999999996,824.4009794117655
1.000000000000004,-2.9999999999999996,717.238269996609
1.000000000000004,-2.8999999999999995,624.3154437166693
1.000000000000004,-2.7999999999999994,543.7278308983798
1.000000000000004,-2.6999999999999993,473.8268339143039
1.000000000000004,-2.599999999999999,413.1879302817058
1.000000000000004,-2.499999999999999,360.5819363252586
1.000000000000004,-2.399999999999999,314.9493023468393
1.000000000000004,-2.299999999999999,275.37721857470325
1.000000000000004,-2.199999999999999,241.07931949367588
1.000000000000004,-2.0999999999999988,211.37778248735128
1.000000000000004,-1.9999999999999987,185.6876250526323
1.000000000000004,-1.8999999999999986,163.50301317629342
1.000000000000004,-1.7999999999999985,144.38540179259763
1.000000000000004,-1.6999999999999984,127.95333657034402
1.000000000000004,-1.5999999999999983,113.8737546070708
1.000000000000004,-1.4999999999999982,101.85462993748621
1.000000000000004,-1.3999999999999981,91.63881809254687
1.000000000000004,-1.299999999999998,82.99896227495071
1.000000000000004,-1.199999999999998,75.73333204615886
1.000000000000004,-1.0999999999999979,69.66247374940895
1.000000000000004,-0.9999999999999978,64.62656022252861
1.000000000000004,-0.8999999999999977,60.483335683707004
1.000000000000004,-0.7999999999999976,57.10656000272758
1.000000000000004,-0.6999999999999975,54.384864899515044
1.000000000000004,-0.5999999999999974,52.220942941194814
1.000000000000004,-0.49999999999999734,50.530998538212266
1.000000000000004,-0.39999999999999725,49.244398469405674
1.000000000000004,-0.29999999999999716,48.30346779527438
1.000000000000004,-0.19999999999999707,47.66338534803149
1.000000000000004,-0.09999999999999698,47.292141316377304
1.000000000000004,3.1086244689504383e-15,47.17052777227742
1.000000000000004,0.1000000000000032,47.292141316377304
1.000000000000004,0.2000000000000033,47.66338534803155
1.000000000000004,0.3000000000000034,48.303467795274436
1.000000000000004,0.40000000000000346,49.24439846940573
1.000000000000004,0.5000000000000036,50.53099853821235
1.000000000000004,0.6000000000000036,52.22094294119493
1.000000000000004,0.7000000000000037,54.384864899515186
1.000000000000004,0.8000000000000038,57.10656000272778
1.000000000000004,0.9000000000000039,60.48333568370723
1.000000000000004,1.000000000000004,64.6265602225289
1.000000000000004,1.100000000000004,69.66247374940929
1.000000000000004,1.2000000000000042,75.73333204615932
1.000000000000004,1.3000000000000043,82.99896227495123
1.000000000000004,1.4000000000000044,91.63881809254747
1.000000000000004,1.5000000000000044,101.85462993748689
1.000000000000004,1.6000000000000045,113.87375460707159
1.000000000000004,1.7000000000000046,127.95333657034499
1.000000000000004,1.8000000000000047,144.38540179259874
1.000000000000004,1.9000000000000048,163.5030131762947
1.000000000000004,2.000000000000005,185.68762505263376
1.000000000000004,2.100000000000005,211.37778248735304
1.000000000000004,2.200000000000005,241.07931949367781
1.000000000000004,2.300000000000005,275.3772185747056
1.000000000000004,2.4000000000000052,314.949302346842
1.000000000000004,2.5000000000000053,360.58193632526155
1.000000000000004,2.6000000000000054,413.1879302817093
1.000000000000004,2.7000000000000055,473.826833914308
1.000000000000004,2.8000000000000056,543.7278308983844
1.000000000000004,2.9000000000000057,624.3154437166747
1.000000000000004,3.0000000000000058,717.2382699966151
1.000000000000004,3.100000000000006,824.4009794117726
1.000000000000004,3.200000000000006,947.9998085338211
1.000000000000004,3.300000000000006,1090.561799350807
1.000000000000004,3.400000000000006,1254.988035496807
1.100000000000004,-3.5,1855.9381349810894
1.100000000000004,-3.4,1628.3831524315478
1.100000000000004,-3.3,1429.1203037691062
1.100000000000004,-3.1999999999999997,1254.6500113093507
1.100000000000004,-3.0999999999999996,1101.8995176006958
1.100000000000004,-2.9999999999999996,968.1753891088965
1.100000000000004,-2.8999999999999995,851.1202799873863
1.100000000000004,-2.7999999999999994,748.6736935590152
1.100000000000004,-2.6999999999999993,659.0364874640707
1.100000000000004,-2.599999999999999,580.6388767588483
1.100000000000004,-2.499999999999999,512.1116975783618
1.100000000000004,-2.399999999999999,452.2607023061359
1.100000000000004,-2.299999999999999,400.04366552338166
1.100000000000004,-2.199999999999999,354.55008833918816
1.100000000000004,-2.0999999999999988,314.98329703272145
1.100000000000004,-1.9999999999999987,280.6447402677635
1.100000000000004,-1.8999999999999986,250.92029746927665
1.100000000000004,-1.7999999999999985,225.26841928101925
1.100000000000004,-1.6999999999999984,203.20992935259363
1.100000000000004,-1.5999999999999983,184.31932503364942
1.100000000000004,-1.4999999999999982,168.217422882314
1.100000000000004,-1.3999999999999981,154.5652032242712
1.100000000000004,-1.299999999999998,143.0587163282539
1.100000000000004,-1.199999999999998,133.4249210930663
1.100000000000004,-1.0999999999999979,125.4183354705969
1.100000000000004,-0.9999999999999978,118.81838617863224
1.100000000000004,-0.8999999999999977,113.42735358662816
1.100000000000004,-0.7999999999999976,109.0688159869429
1.100000000000004,-0.6999999999999975,105.58650579338371
